-0.5249,-0.9007,0.1435,0.6797,-0.6928,-0.2783,-0.1448,-0.4109,0.3240,0.2004,-0.6007,-0.9485,0.4728
-0.6583,-0.4164,-0.8361,0.6875,-0.3833,-0.2051,-0.0218,0.3221,-0.8177,0.0883,-0.6302,0.7710,0.2741
-0.2612,-0.1084,-0.4734,-0.0699,-0.5475,-0.4629,-0.8767,0.5045,0.3349,-0.8286,-0.3124,0.0829,0.0283
0.9414,0.1795,0.1072,0.6816,0.6368,-0.1627,0.0710,0.7338,-0.0504,0.7633,-0.0475,-0.8421,0.1689
0.8056,0.4286,0.0042,0.8009,0.6009,0.3551,0.2405,-0.7594,0.5144,-0.6542,0.9687,0.9443,0.3453
0.6169,-0.7476,-0.1533,0.9766,-0.1292,0.9945,0.2545,0.6682,-0.4842,0.8216,0.8283,-0.8660,-0.4612
-0.2238,-0.2053,-0.3477,-0.4476,-0.0837,0.7469,0.5731,0.2461,0.0451,-0.1608,-0.1711,-0.7036,0.0459
0.1759,0.5168,0.8793,0.8499,0.1254,-0.7980,-0.4278,0.0713,-0.3123,-0.1782,-0.2339,-0.0288,0.0909
0.2179,-0.9251,-0.4492,-0.7123,0.2173,0.3873,-0.9224,0.7791,-0.3370,-0.5248,0.4915,0.8417,-0.2016
0.7941,-0.9595,0.6348,-0.3939,-0.4393,-0.0168,0.3924,-0.8036,0.7378,-0.7312,0.9484,-0.1138,-0.7619
0.6516,-0.4612,-0.1665,0.2911,-0.6241,-0.5772,0.6479,0.4819,0.5190,0.7344,0.6420,0.0305,-0.3005
-0.6821,-0.3778,0.0136,-0.7287,0.7026,0.7587,-0.9421,-0.6145,0.6659,0.6740,-0.5010,-0.0871,0.2576
0.8361,0.4093,-0.4520,0.6470,0.0103,0.2708,-0.7523,-0.9389,-0.2551,0.1881,-0.6448,0.7410,0.3422
0.1738,-0.3005,-0.6730,0.7890,0.4979,0.3777,-0.4299,-0.2269,-0.6742,0.1445,0.9298,0.7142,-0.0522
0.2948,0.3554,-0.4618,-0.1810,-0.9599,0.5606,0.5351,-0.9822,0.8230,0.2947,0.2023,-0.9831,0.1048
-0.4952,0.6102,-0.3891,0.9340,0.2855,-0.1524,-0.2470,-0.3026,-0.4960,-0.0666,0.3544,0.6486,-0.3022
-0.2057,-0.7954,0.0230,0.3247,0.6866,-0.2515,0.2947,0.2181,-0.4030,-0.7838,-0.8723,0.9767,0.1636
0.2812,0.7230,-0.4777,0.4222,0.7847,-0.4024,-0.7001,0.5309,0.7994,0.6109,0.6047,0.2001,0.2033
0.3211,0.3615,0.4426,0.3108,0.9949,-0.4811,-0.1629,-0.2235,-0.9294,0.4161,0.1441,-0.6202,0.1161
0.4531,-0.5553,0.0693,0.5698,0.8131,0.3437,0.0146,0.6908,0.6813,0.7530,-0.6377,-0.8048,-0.2516
-0.7441,-0.4827,0.6167,0.5258,-0.6339,0.3594,-0.3287,-0.8214,-0.2894,0.4884,-0.3858,0.5762,0.3592
-0.3374,-0.4789,-0.4119,0.7024,-0.0589,0.7328,0.1671,0.8886,-0.8576,0.7789,0.0010,0.7350,0.1616
-0.2367,-0.4033,-0.8919,0.7085,-0.7253,-0.5994,-0.1816,0.1388,0.8132,-0.0849,-0.3672,0.4313,0.0954
0.5579,-0.0248,0.2621,-0.6464,0.2690,-0.9906,-0.4529,0.5224,-0.6628,0.5290,-0.0208,0.5271,-0.0139
-0.8239,0.2290,0.2670,-0.1932,0.9307,-0.2334,-0.9245,-0.6012,-0.2538,-0.9718,-0.3556,0.6665,-0.1886
-0.6188,0.3535,0.2534,-0.5024,0.3870,-0.3113,-0.7421,-0.2329,0.1773,-0.6660,0.6477,-0.4036,-0.2188
-0.4183,0.4557,0.1927,-0.3243,0.7759,0.9909,-0.3145,0.8028,-0.2815,-0.6231,0.8962,0.8364,-0.1906
-0.1932,-0.5432,0.4543,-0.7376,0.4682,0.1794,-0.6620,-0.2668,0.3011,-0.9253,0.7531,-0.4884,0.1049
0.0695,-0.9028,0.9894,0.3239,0.3071,-0.9605,0.3795,-0.1664,-0.2395,0.0946,-0.0512,-0.6937,-0.0627
0.3904,0.2606,-0.3978,0.3233,0.3250,-0.4600,0.2113,-0.7257,0.6613,-0.7902,0.4375,-0.7645,0.1017
-0.7720,-0.7875,-0.6027,-0.6005,-0.4740,0.0463,-0.5967,0.4069,-0.4093,-0.9212,-0.0073,-0.5846,0.6079
0.8662,-0.3388,-0.9945,0.3433,0.8138,0.6705,0.3380,-0.7017,-0.8198,0.0234,0.4471,-0.7974,-0.2935
-0.4882,-0.5377,0.9773,-0.4080,-0.0714,-0.8004,-0.6506,-0.9211,-0.4189,0.6032,-0.3746,0.4771,0.2625
-0.8100,0.5164,-0.9082,0.7040,0.3267,-0.6590,-0.2849,-0.1246,0.2436,0.7570,-0.8141,0.6299,-0.4183
-0.6343,-0.1984,0.9246,-0.4563,-0.2286,0.7013,0.5998,0.2977,0.5938,-0.7739,0.3923,-0.8827,0.1259
0.8849,-0.6812,-0.1679,0.1815,0.6045,0.3568,-0.6375,-0.2405,-0.2828,-0.9424,0.3689,0.6771,-0.6028
0.9469,-0.7387,0.8408,-0.7741,-0.1774,-0.9081,-0.4768,-0.3715,0.4091,0.3559,0.5351,0.1533,-0.6995
0.1300,0.9558,0.3397,-0.3234,0.0462,0.4012,-0.8095,0.3234,-0.5028,-0.3085,0.3526,-0.2302,0.1243
0.6781,0.1167,0.9756,-0.8909,0.2868,-0.6861,0.6977,0.7037,0.7388,-0.8503,-0.0167,-0.5182,0.0791
0.9403,-0.8993,-0.5546,0.2866,-0.1934,-0.5300,-0.0818,0.6025,-0.1038,0.7132,-0.1059,-0.7626,-0.8456
-0.0053,0.3067,-0.7947,-0.1753,0.1143,-0.9997,-0.8182,0.2084,0.2381,-0.3908,0.0167,-0.5863,-0.0016
0.3429,0.9007,-0.2733,-0.8914,-0.5542,-0.0911,0.1203,0.2395,-0.0537,0.3143,0.4318,-0.7720,0.3089
0.5186,-0.5565,-0.3173,0.6598,0.9289,-0.4160,0.0440,0.4042,-0.9084,-0.6717,-0.7191,0.4337,-0.2886
0.4431,-0.7861,0.2217,-0.6249,0.8604,-0.2142,-0.0859,0.5628,0.4336,-0.7845,-0.1711,0.8533,-0.3483
0.6749,0.1776,0.5443,-0.0990,0.3169,0.9124,-0.7307,-0.0023,0.0607,-0.9029,0.8706,0.6776,0.1199
-0.0341,0.0167,0.8423,-0.6456,0.1571,0.4610,-0.7432,-0.2252,0.2011,0.7654,0.0082,-0.2307,-0.0006
0.9590,0.8318,0.5247,-0.4528,0.9272,0.9410,-0.0943,-0.7333,-0.1745,0.4000,0.4969,-0.4022,0.7977
0.4030,0.7214,0.4237,0.8710,0.2652,-0.5982,0.2483,-0.4188,-0.3094,0.3447,0.9627,0.3002,0.2907
0.9167,0.0078,0.3886,-0.3552,-0.7692,-0.2955,-0.0393,0.1413,0.3343,-0.1650,0.4957,0.6828,0.0071
-0.4281,0.6946,0.6166,0.0455,-0.9495,-0.7093,0.3405,-0.6002,0.5004,-0.6781,-0.4268,-0.4989,-0.2974
0.6788,0.3812,-0.4097,0.5072,-0.9354,0.6281,-0.7950,0.7361,0.4790,0.7297,0.4848,0.1225,0.2587
-0.5248,0.5686,0.5976,-0.4247,0.3290,0.8530,-0.2249,0.9134,0.9516,-0.3747,0.1042,-0.9741,-0.2984
-0.4973,0.2411,0.5618,0.7402,0.6600,0.8230,0.4093,0.2953,0.5102,0.0932,0.2068,0.5523,-0.1199
0.9286,-0.4116,-0.6451,0.3653,-0.6260,-0.6524,0.0277,-0.2456,-0.1430,0.1132,-0.7399,0.1680,-0.3822
-0.4900,-0.3389,0.4194,-0.6904,-0.6926,-0.3547,-0.8983,0.8648,0.2312,0.3238,-0.0189,0.1454,0.1660
-0.2838,0.5681,-0.3643,-0.5601,-0.6323,-0.8636,0.0103,-0.1681,0.0741,-0.8161,-0.5576,-0.5733,-0.1612
-0.3362,-0.2784,-0.5631,0.5053,0.0610,0.9933,0.6474,0.9623,-0.9824,0.3379,-0.1087,0.8090,0.0936
0.2274,0.2423,0.9178,0.3651,-0.3581,0.8319,0.8900,-0.2282,0.0805,-0.4343,0.8227,0.6442,0.0551
-0.2501,0.6056,-0.1089,-0.9123,0.7966,-0.6150,0.0278,0.8964,-0.6652,0.9126,0.0759,-0.9853,-0.1515
-0.8691,0.3407,0.5472,0.7299,-0.1516,-0.7921,0.0755,0.4055,0.9524,0.5504,0.2931,0.8795,-0.2961
0.4938,-0.6925,-0.0815,-0.3366,-0.8250,-0.8915,0.5884,0.1162,0.1499,-0.5447,-0.4827,-0.2239,-0.3419
0.2604,-0.1339,-0.9662,0.3466,0.0697,0.2828,0.2367,0.5119,0.1712,0.4018,-0.8548,0.8561,-0.0349
-0.7877,0.5738,-0.3973,-0.8270,0.5305,-0.1246,-0.2098,0.3214,-0.0520,0.0669,-0.7272,-0.2180,-0.4520
0.5950,0.0914,0.9203,-0.7118,0.3546,0.8283,0.5900,0.4586,-0.2537,0.8989,0.1070,0.1101,0.0544
-0.7535,-0.9899,0.1933,0.0743,0.8940,-0.3906,0.4966,0.8071,-0.3123,-0.1747,0.2919,0.0251,0.7459
-0.6781,-0.5584,0.6695,-0.6113,-0.6373,0.5993,0.7045,0.7028,0.8647,0.9886,-0.0775,0.0993,0.3787
-0.4187,-0.8653,-0.8036,0.4512,-0.0256,-0.3383,-0.7436,0.3109,-0.7999,0.2390,0.8002,-0.3644,0.3623
-0.0987,0.2327,-0.3886,0.1683,0.1311,-0.2710,-0.3673,-0.1434,-0.9903,-0.5076,-0.5569,0.4796,-0.0230
-0.1278,0.6802,-0.7314,0.4659,0.7558,-0.0743,-0.2825,-0.3891,0.1033,-0.6485,0.2133,0.6836,-0.0869
0.7174,-0.7200,0.0772,-0.4735,0.7727,-0.8471,-0.8492,-0.9627,0.0144,-0.9376,0.1638,-0.1897,-0.5165
0.1801,0.8126,0.1032,0.0869,0.9975,-0.0558,0.5504,-0.2684,-0.5534,0.5443,0.4665,-0.4180,0.1463
-0.0706,0.0208,-0.2064,0.0043,0.3254,0.6960,0.6131,0.2281,-0.6683,0.0283,-0.1076,-0.6417,-0.0015
0.8974,0.3188,0.9355,0.4718,-0.0330,-0.2824,-0.5624,-0.0247,-0.8743,-0.2611,-0.9144,-0.5865,0.2861
0.8155,-0.2775,-0.0607,-0.0907,-0.9071,0.9612,-0.3519,0.4075,0.0427,0.6593,0.6697,-0.4734,-0.2263
0.0887,-0.6523,0.3074,-0.2694,0.3067,0.6709,0.0333,-0.2473,0.8145,0.0327,-0.2942,0.7354,-0.0579
-0.0263,-0.0358,0.2084,0.0037,-0.7221,-0.6688,-0.8458,0.2870,-0.5770,-0.6262,-0.2756,0.4346,0.0009
-0.7633,-0.5393,0.6223,0.4405,-0.0370,-0.0424,-0.5786,-0.6775,0.6667,-0.9551,-0.9137,0.1470,0.4117
-0.6777,0.2591,-0.9216,0.1445,-0.8882,-0.4835,-0.6399,0.9165,0.1987,0.1272,-0.9628,0.4391,-0.1756
0.3235,-0.4331,-0.8285,-0.1016,0.9856,0.7346,-0.6589,0.6607,0.2017,0.5892,0.6409,-0.6362,-0.1401
0.3193,-0.4710,0.4484,-0.3147,-0.0931,0.1812,-0.5404,-0.2291,-0.7829,-0.5953,0.7192,0.0087,-0.1504
-0.1604,-0.7009,-0.8074,-0.0483,0.2295,-0.9219,0.5677,0.0067,-0.7650,-0.0355,-0.7393,0.2069,0.1124
0.6550,0.7939,0.5497,0.2985,0.0441,-0.2592,-0.9131,0.0596,-0.5410,0.6046,0.5791,-0.2375,0.5201
0.1781,0.4828,0.5231,0.3934,-0.8046,-0.7322,-0.0457,-0.5350,0.7181,-0.4335,0.7535,-0.1827,0.0860
-0.6220,0.4183,0.5788,0.1560,-0.7643,-0.9856,0.3091,0.3755,-0.3682,-0.2755,-0.6904,0.3032,-0.2602
-0.4927,0.7100,-0.1529,-0.2687,-0.4489,0.3612,0.5099,-0.1735,0.5676,-0.0351,-0.2596,0.1098,-0.3498
-0.4924,-0.3867,-0.3113,0.4110,0.4716,0.7100,0.3186,0.4956,-0.1068,0.3986,-0.6764,-0.5711,0.1904
-0.1989,-0.3231,0.1012,0.3941,0.4136,-0.6785,0.9291,-0.9894,-0.8178,-0.7093,0.8517,-0.1292,0.0643
-0.8718,-0.5565,-0.8399,-0.9245,-0.2313,0.9689,0.2279,0.0420,0.4232,0.1949,0.8914,0.6405,0.4851
0.2806,-0.1221,-0.5966,0.3138,0.6078,-0.4280,-0.9328,0.1990,0.0316,-0.5367,-0.6610,-0.9279,-0.0342
-0.5215,-0.9994,-0.6851,0.9936,0.5593,-0.2937,-0.2097,0.1722,0.0355,0.4739,-0.8628,-0.8197,0.5212
-0.4310,0.6595,0.8300,-0.3038,0.9266,-0.4470,0.2127,-0.6109,0.8594,0.1498,-0.4778,-0.1857,-0.2843
-0.7871,-0.8552,-0.4115,0.8940,0.6059,0.9134,0.7522,0.6263,0.1498,0.3884,0.9321,0.1263,0.6731
0.5399,0.5149,0.9225,-0.0823,-0.0786,0.1737,-0.9453,-0.7675,-0.8649,0.2673,0.9884,0.3538,0.2780
-0.5401,-0.3685,0.9109,0.0330,-0.9806,0.6644,-0.5035,-0.8140,0.3474,0.6421,-0.8479,0.8628,0.1991
-0.0469,-0.2929,0.7886,-0.4618,0.8942,0.3662,0.8199,-0.0020,-0.6007,0.4709,0.7455,-0.5864,0.0137
-0.5945,-0.5006,0.2372,-0.6880,-0.7866,0.8404,0.3516,0.3268,0.2277,0.5285,0.0829,-0.9155,0.2976
-0.0354,0.2413,-0.0153,0.9707,0.7940,0.7375,-0.0184,0.9688,0.8320,-0.4395,-0.5558,0.1533,-0.0085
-0.8917,0.5985,-0.0434,0.0815,0.0050,-0.2126,0.3727,-0.6504,0.9530,0.3965,-0.0799,0.3784,-0.5337
-0.9764,-0.5785,0.1620,-0.3491,0.2256,-0.4806,0.0971,-0.5257,-0.0573,0.2262,-0.2682,-0.0025,0.5648
-0.5789,0.4014,-0.2554,0.7087,-0.4407,-0.6402,-0.7377,0.1518,-0.5429,-0.8003,-0.4601,-0.5284,-0.2324
-0.1356,-0.2382,-0.7083,0.9183,-0.7009,0.6113,-0.6468,-0.0008,0.9911,0.6988,0.0340,0.4411,0.0323
0.5707,-0.3999,0.1243,0.1357,-0.2032,0.3811,-0.8799,0.6276,-0.0469,0.2597,-0.1003,-0.3307,-0.2282
-0.2781,0.1207,0.8637,-0.4846,-0.9603,-0.7575,0.7347,0.9262,-0.6021,0.1518,0.2983,-0.6509,-0.0336
0.5606,-0.2898,0.3464,-0.0250,0.4731,0.7793,-0.2379,-0.4270,0.2634,-0.7103,-0.6648,0.6154,-0.1625
